claim_no,accident_year,occurrence_period,claim_size,notidel,setldel,report_dy,cum_paid_observed,cum_paid_full,reserve_true,ibnr_flag,claim_type
10621,1,1,64622.9,0.04324416153319644,1.7748292676249144,1,64622.9,64622.9,0.0,0,Material
10622,3,3,30067.9,0.005167282683093771,0.5435456536618755,1,30067.9,30067.9,0.0,0,Material
10623,2,2,408098.21,0.0,1.3761056262833675,1,408098.21,408098.21,0.0,0,Material
10624,7,7,4444.65,0.09877125256673512,0.5891924435318275,1,4444.65,4444.65,0.0,0,Material
10625,3,3,7624.96,0.03779175906913073,0.4663094318959617,1,7624.96,7624.96,0.0,0,Material
10626,8,8,38374.5,0.04869760438056126,0.2732164544832307,1,38374.5,38374.5,0.0,0,Material
10627,8,8,1399.65,0.014362190280629706,0.08824197125256673,2,1399.65,1399.65,0.0,0,Material
10628,8,8,38570.5,0.07057475701574265,0.7541532922655716,1,38570.5,38570.5,0.0,0,Material
10629,4,4,28164.91,0.04629212867898699,2.39685787816564,1,28164.91,28164.91,0.0,0,Material
10630,7,7,47457.9,0.02622943189596167,2.0739099520876114,1,47457.9,47457.9,0.0,0,Material
10631,6,6,22272.920000000002,0.1535247091033539,0.7404814510609172,1,22272.920000000002,22272.920000000002,0.0,0,Material
10632,5,5,63020.4,0.06908585900068447,1.000445968514716,1,63020.4,63020.4,0.0,0,Material
10633,6,6,39369.01,0.02468643394934976,0.8346233812457221,1,39369.01,39369.01,0.0,0,Material
10634,8,8,206516.451,0.07951753593429159,0.9435801232032854,1,206516.451,206516.451,0.0,0,Material
10635,3,3,325894.0,0.038644681724845996,0.7975814921286789,1,325894.0,325894.0,0.0,0,Material
10636,8,8,149377.0,0.005431895961670089,1.9286997125256673,1,149377.0,149377.0,0.0,0,Material
10637,3,3,32450.876,0.026430417522245037,0.9123432169746749,1,32450.876,32450.876,0.0,0,Material
10638,9,9,19269.9,0.025088049281314168,0.5664423819301848,1,19269.9,19269.9,0.0,0,Material
10639,2,2,6689.3,0.7884038329911021,0.7875744832306639,2,6689.3,6689.3,0.0,0,Material
10640,10,10,1989.08,0.4973679671457905,0.49632596851471594,2,0.0,1989.08,1989.08,1,Material
10641,4,4,68435.6,0.034508117727583845,0.040030061601642714,1,68435.6,68435.6,0.0,0,Material
10642,6,6,106349.0,0.03787266255989048,3.7166660095824775,1,106349.0,106349.0,0.0,0,Material
10643,5,5,11727.581999999999,0.08079775496235454,3.360602381930185,1,11727.581999999999,11727.581999999999,0.0,0,Material
10644,3,3,82453.0,0.10528509240246406,0.7302950855578372,1,82453.0,82453.0,0.0,0,Material
10645,1,1,16787.23,0.010631211498973307,0.4258471731690623,1,16787.23,16787.23,0.0,0,Material
10646,10,10,53870.6,0.5593681040383299,1.308872525667351,1,0.0,53870.6,53870.6,0,Material
10647,7,7,58478.5,0.026526105407255307,0.5458414510609172,1,58478.5,58478.5,0.0,0,Material
10648,5,5,46148.2,0.06439225188227242,1.6486109240246407,1,46148.2,46148.2,0.0,0,Material
10649,9,9,9399.47,0.05515342915811088,0.1216692128678987,1,9399.47,9399.47,0.0,0,Material
10650,9,9,2867.84,0.38268435318275157,0.6713342094455852,2,2867.84,2867.84,0.0,0,Material
10651,9,9,10681.1,0.06213653661875428,0.1789865297741273,1,10681.1,10681.1,0.0,0,Material
10652,4,4,13466.82,0.0167011909650924,0.24413905544147846,1,13466.82,13466.82,0.0,0,Material
10653,2,2,15404.627,0.0008988911704312115,0.6950826283367557,1,15404.627,15404.627,0.0,0,Material
10654,2,2,3448.8100000000004,0.04389713894592744,0.2402692128678987,1,3448.8100000000004,3448.8100000000004,0.0,0,Material
10655,6,6,10071.26,0.027870390143737166,2.141513785078713,1,10071.26,10071.26,0.0,0,Material
10656,3,3,46772.6,0.007081067761806981,0.25588840520191647,1,46772.6,46772.6,0.0,0,Material
10657,3,3,45713.9,0.772033812457221,1.536626146475017,2,45713.9,45713.9,0.0,0,Material
10658,7,7,168743.9,0.13246302532511978,2.5940242026009583,2,168743.9,168743.9,0.0,0,Material
10659,9,9,19084.64,0.028489719370294316,1.861989377138946,1,6156.84,19084.64,12927.8,0,Material
10660,1,1,40714.7,0.14694688569472963,0.1900656810403833,1,40714.7,40714.7,0.0,0,Material
10661,10,10,65498.83,0.012621273100616016,1.8108518275154004,1,1445.33,65498.83,64053.5,0,Material
10662,1,1,22494.648,0.049243394934976044,0.6861304038329911,1,22494.648,22494.648,0.0,0,Material
10663,2,2,3208.65,0.004175578370978782,1.9930952772073922,1,3208.65,3208.65,0.0,0,Material
10664,1,1,740.519,0.0,1.6534552224503765,1,740.519,740.519,0.0,0,Material
10665,1,1,288899.9,0.04991241615331964,0.9044362765229295,1,288899.9,288899.9,0.0,0,Material
10666,5,5,5629.01,0.1466900205338809,0.5442385763175906,1,5629.01,5629.01,0.0,0,Material
10667,3,3,10547.11,0.03263121149897331,3.971622340862423,1,10547.11,10547.11,0.0,0,Material
10668,6,6,26476.1,0.05393204654346338,1.5122514168377823,1,26476.1,26476.1,0.0,0,Material
10669,8,8,1554.87,0.041280930869267624,1.1105491033538673,1,1554.87,1554.87,0.0,0,Material
10670,1,1,7649.0380000000005,0.00782507871321013,1.3133428062970567,1,7649.0380000000005,7649.0380000000005,0.0,0,Material
10671,1,1,441849.3,0.26985248459958927,0.6390013141683779,1,441849.3,441849.3,0.0,0,Material
10672,7,7,114655.0,0.26827753593429154,0.26753713894592746,1,114655.0,114655.0,0.0,0,Material
10673,8,8,8148.84,0.04471414099931554,1.2899835728952773,1,8148.84,8148.84,0.0,0,Material
10674,2,2,21906.3,0.11634918548939083,0.2063135934291581,1,21906.3,21906.3,0.0,0,Material
10675,6,6,37881.8,0.28047260780287475,0.7510766324435318,1,37881.8,37881.8,0.0,0,Material
10676,5,5,17910.2,0.0009627652292950034,1.7062707186858317,1,17910.2,17910.2,0.0,0,Material
10677,8,8,1791.19,0.028030992470910336,0.09335411362080767,1,1791.19,1791.19,0.0,0,Material
10678,4,4,1897.96,0.026856673511293637,0.27878171115674194,1,1897.96,1897.96,0.0,0,Material
10679,6,6,89687.9,0.17183466119096508,0.48199624914442163,1,89687.9,89687.9,0.0,0,Material
10680,5,5,12044.6,0.09042387405886379,0.34070321697467487,2,12044.6,12044.6,0.0,0,Material
10681,8,8,33949.8,0.05649946611909651,1.8824434496919917,1,33949.8,33949.8,0.0,0,Material
10682,2,2,14660.6,0.3357898973305955,0.9310348528405201,2,14660.6,14660.6,0.0,0,Material
10683,5,5,98826.21,0.08753524982888432,0.8113656125941137,1,98826.21,98826.21,0.0,0,Material
10684,5,5,5079.36,0.0036266392881587955,0.041594360027378506,1,5079.36,5079.36,0.0,0,Material
10685,8,8,47164.909999999996,0.9035689801505817,0.9022878576317591,2,47164.909999999996,47164.909999999996,0.0,0,Material
10686,3,3,4061.58,0.02082981519507187,0.06981587953456538,1,4061.58,4061.58,0.0,0,Material
10687,8,8,8156.01,0.019478165639972622,0.8545712251882273,1,8156.01,8156.01,0.0,0,Material
10688,9,9,76772.4,0.3301575359342916,1.2263467214236823,1,76772.4,76772.4,0.0,0,Material
10689,5,5,4061.05,0.005202628336755647,0.5935510472279261,1,4061.05,4061.05,0.0,0,Material
10690,10,10,32123.4,0.1549013826146475,0.5257445311430528,1,32123.4,32123.4,0.0,0,Material
10691,10,10,5222.59,0.5775249555099247,1.0060565366187544,2,0.0,5222.59,5222.59,1,Material
10692,1,1,6833.67,0.1918368514715948,0.19099430527036276,1,6833.67,6833.67,0.0,0,Material
10693,10,10,7261.76,0.0062521560574948665,1.1083275564681725,1,0.0,7261.76,7261.76,0,Material
10694,5,5,2666.94,0.06680736481861738,2.061109185489391,1,2666.94,2666.94,0.0,0,Material
10695,4,4,3501.73,0.12207397672826831,0.1206435318275154,1,3501.73,3501.73,0.0,0,Material
10696,7,7,6406.3,0.013111375770020535,0.5037496235455168,1,6406.3,6406.3,0.0,0,Material
10697,8,8,3930.96,0.232195318275154,0.4170382751540041,1,3930.96,3930.96,0.0,0,Material
10698,10,10,566588.0,0.7483293634496919,1.2488780013689254,2,0.0,566588.0,566588.0,1,Material
10699,1,1,9952.01,0.0735558932238193,0.8548249965776865,1,9952.01,9952.01,0.0,0,Material
10700,3,3,144741.0,0.020656125941136208,0.11044758384668035,1,144741.0,144741.0,0.0,0,Material
10701,10,10,37464.33,0.12713401779603012,0.9959696646132785,1,4302.5,37464.33,33161.83,0,Material
10702,5,5,27188.82,0.04679277207392197,1.3037750855578372,1,27188.82,27188.82,0.0,0,Material
10703,6,6,9828.28,0.06490934976043806,0.272315099247091,1,9828.28,9828.28,0.0,0,Material
10704,9,9,255.837,0.1498393429158111,0.550912772073922,2,255.837,255.837,0.0,0,Material
10705,2,2,25988.39,0.030413579739904176,1.5356875017111566,1,25988.39,25988.39,0.0,0,Material
10706,6,6,51140.9,0.09363630390143737,0.6424769062286105,1,51140.9,51140.9,0.0,0,Material
10707,8,8,15131.4,0.126235537303217,0.1262339767282683,1,15131.4,15131.4,0.0,0,Material
10708,1,1,75790.2,0.07768555783709787,0.5702852566735113,1,75790.2,75790.2,0.0,0,Material
10709,10,10,2111.68,0.0962577686516085,3.2453379603011636,1,0.0,2111.68,2111.68,0,Material
10710,7,7,154422.0,0.04436,1.2274677344284737,1,154422.0,154422.0,0.0,0,Material
10711,7,7,83322.4,0.14064079397672827,0.9874157152635181,1,83322.4,83322.4,0.0,0,Material
10712,9,9,1071.57,0.016605913757700205,0.5167218343600274,1,1071.57,1071.57,0.0,0,Material
10713,8,8,11371.0,0.03556665297741273,0.4691911019849418,1,11371.0,11371.0,0.0,0,Material
10714,4,4,180517.0,0.8896951676933607,0.8894511430527037,2,180517.0,180517.0,0.0,0,Material
10715,8,8,66007.01,0.15667175906913072,0.790666392881588,1,66007.01,66007.01,0.0,0,Material
10716,1,1,2284.92,2.224844188911704,2.2228922108145106,4,2284.92,2284.92,0.0,0,Material
10717,4,4,18564.9,0.044050978781656404,0.5579747022587269,1,18564.9,18564.9,0.0,0,Material
10718,3,3,25607.9,0.05509133470225873,1.6849528542094456,1,25607.9,25607.9,0.0,0,Material
10719,10,10,90350.7,0.010873456536618753,0.6374388501026694,1,0.0,90350.7,90350.7,0,Material
10720,3,3,130985.9,0.0462866803559206,0.5879639151266256,1,130985.9,130985.9,0.0,0,Material
10721,7,7,211054.0,0.017845530458590005,0.07559956194387406,1,211054.0,211054.0,0.0,0,Material
10722,3,3,30700.8,0.17784147843942505,0.9736815605749486,1,30700.8,30700.8,0.0,0,Material
10723,3,3,64032.899999999994,0.304064038329911,0.9014449007529091,1,64032.899999999994,64032.899999999994,0.0,0,Material
10724,8,8,16579.9,0.06372876112251882,0.26776098562628337,1,16579.9,16579.9,0.0,0,Material
10725,3,3,60163.1,0.03794050650239562,0.08736104038329912,1,60163.1,60163.1,0.0,0,Material
10726,10,10,2271.65,0.051337084188911704,1.0335390280629706,1,0.0,2271.65,2271.65,0,Material
10727,5,5,100072.37,0.03223479808350445,0.5691638877481178,1,100072.37,100072.37,0.0,0,Material
10728,2,2,73343.39,0.03689713894592745,1.8154379192334018,1,73343.39,73343.39,0.0,0,Material
10729,8,8,6380.92,0.920067871321013,0.9191071868583163,2,6380.92,6380.92,0.0,0,Material
10730,2,2,20368.0,0.031805722108145106,0.4454900479123888,1,20368.0,20368.0,0.0,0,Material
10731,5,5,21189.6,0.05833232032854209,1.236002765229295,1,21189.6,21189.6,0.0,0,Material
10732,9,9,8655.46,0.8031233401779604,0.8019036002737852,1,8655.46,8655.46,0.0,0,Material
10733,5,5,6748.108,0.23672862422997945,0.36378236824093085,1,6748.108,6748.108,0.0,0,Material
10734,4,4,18031.609999999997,0.03717952087611225,3.55354688569473,1,18031.609999999997,18031.609999999997,0.0,0,Material
10735,8,8,147018.1,0.09581075975359343,0.7124307734428473,1,147018.1,147018.1,0.0,0,Material
10736,6,6,28818.97,0.0537719370294319,0.7479682956878849,1,28818.97,28818.97,0.0,0,Material
10737,10,10,4629.37,0.034117152635181384,0.23952355920602328,1,4629.37,4629.37,0.0,0,Material
10738,10,10,720652.0,0.025092840520191652,0.49657396303901435,1,448850.0,720652.0,271802.0,0,Material
10739,5,5,14908.7,0.005137440109514032,0.34974017796030116,1,14908.7,14908.7,0.0,0,Material
10740,5,5,30772.8,0.014818945927446954,5.394628884325804,1,30772.8,30772.8,0.0,0,Material
10741,7,7,41758.437,0.31225503080082134,1.34625363449692,1,41758.437,41758.437,0.0,0,Material
10742,3,3,838058.2,0.06372260095824778,2.345874277891855,1,838058.2,838058.2,0.0,0,Material
10743,2,2,151316.2,0.03967633127994524,0.5156784668035592,1,151316.2,151316.2,0.0,0,Material
10744,3,3,76016.3,0.1528741683778234,2.4417203832991103,1,76016.3,76016.3,0.0,0,Material
10745,2,2,6907.719999999999,0.02390792607802875,0.4737322108145106,1,6907.719999999999,6907.719999999999,0.0,0,Material
10746,6,6,9767.64,0.007713648186173853,0.9898034770704996,1,9767.64,9767.64,0.0,0,Material
10747,1,1,41654.5,0.049287583846680354,1.4453676659822041,1,41654.5,41654.5,0.0,0,Material
10748,3,3,18817.8,0.058698918548939084,1.3761931279945243,1,18817.8,18817.8,0.0,0,Material
10749,6,6,15405.7,0.27463904175222453,0.5446889253935661,1,15405.7,15405.7,0.0,0,Material
10750,9,9,20520.6,0.07651200547570157,0.5037325119780972,1,20520.6,20520.6,0.0,0,Material
10751,9,9,4558.75,0.4225666803559206,0.745187022587269,2,4558.75,4558.75,0.0,0,Material
10752,10,10,1190.37,0.07140547570157427,0.24551523613963042,1,1190.37,1190.37,0.0,0,Material
10753,1,1,7699.5599999999995,0.0017904449007529089,1.1241391923340178,1,7699.5599999999995,7699.5599999999995,0.0,0,Material
10754,10,10,4690.31,0.0028999315537303217,0.4399462833675565,1,4690.31,4690.31,0.0,0,Material
10755,1,1,20361.46,0.0429363175906913,0.7063777686516085,1,20361.46,20361.46,0.0,0,Material
10756,8,8,7117.89,0.08480796714579056,0.09381399041752225,1,7117.89,7117.89,0.0,0,Material
10757,1,1,4238.54,0.01808563997262149,0.23755767282683093,1,4238.54,4238.54,0.0,0,Material
10758,6,6,6713.21,0.020130485968514716,0.4341124709103354,1,6713.21,6713.21,0.0,0,Material
10759,2,2,7841.36,0.04772254620123203,0.2641770568104038,1,7841.36,7841.36,0.0,0,Material
10760,4,4,20150.82,0.0012699794661190965,1.4740979876796716,1,20150.82,20150.82,0.0,0,Material
10761,3,3,29582.6,0.015760082135523615,0.5572863244353183,1,29582.6,29582.6,0.0,0,Material
10762,2,2,55524.51,0.07818006844626968,1.5380664202600958,1,55524.51,55524.51,0.0,0,Material
10763,10,10,14580.5,0.022324462696783027,0.2686915263518138,1,14580.5,14580.5,0.0,0,Material
10764,3,3,6987.48,0.13427668720054758,0.19974776180698153,1,6987.48,6987.48,0.0,0,Material
10765,5,5,3073.92,0.05246592744695414,0.2828467077344285,1,3073.92,3073.92,0.0,0,Material
10766,8,8,7303.4,0.0644362765229295,0.38930707734428477,1,7303.4,7303.4,0.0,0,Material
10767,2,2,147297.0,0.054097549623545516,0.20657601642710471,1,147297.0,147297.0,0.0,0,Material
10768,7,7,2086.44,0.18266554414784394,0.690155537303217,1,2086.44,2086.44,0.0,0,Material
10769,10,10,46998.4,0.06341229295003423,2.1111190417522243,1,0.0,46998.4,46998.4,0,Material
10770,1,1,7287.44,0.13153251197809718,0.31977930184804926,2,7287.44,7287.44,0.0,0,Material
10771,10,10,39562.1,0.07678390143737167,0.510816399726215,1,0.0,39562.1,39562.1,0,Material
10772,2,2,109264.0,0.09961437371663244,0.3302862696783025,1,109264.0,109264.0,0.0,0,Material
10773,6,6,56432.1,0.11773590691307323,0.7968321971252567,1,56432.1,56432.1,0.0,0,Material
10774,6,6,18959.9,0.12449223819301848,0.575804681724846,1,18959.9,18959.9,0.0,0,Material
10775,7,7,75833.6,0.01745864476386037,1.264029979466119,1,75833.6,75833.6,0.0,0,Material
10776,7,7,13477.4,0.005153894592744695,0.43812424366872005,1,13477.4,13477.4,0.0,0,Material
10777,10,10,911.283,0.03875775496235455,0.2869090212183436,1,0.0,911.283,911.283,0,Material
10778,3,3,4195.6,0.042818781656399726,1.2813024229979466,1,4195.6,4195.6,0.0,0,Material
10779,7,7,39659.61,0.057271978097193706,0.2169657221081451,1,39659.61,39659.61,0.0,0,Material
10780,9,9,25905.2,0.012061656399726216,0.4672599589322382,1,25905.2,25905.2,0.0,0,Material
10781,2,2,7035.4,0.007854976043805613,0.053497932922655714,1,7035.4,7035.4,0.0,0,Material
10782,6,6,207845.65,0.07599488021902806,2.7490464339493497,1,207845.65,207845.65,0.0,0,Material
10783,1,1,37479.1,0.05516769336071184,0.9053126078028747,1,37479.1,37479.1,0.0,0,Material
10784,10,10,178725.4,0.03408843258042437,0.8087809993155373,1,24133.399999999998,178725.4,154592.0,0,Material
10785,4,4,153330.0,0.6562002737850787,1.9742477481177276,1,153330.0,153330.0,0.0,0,Material
10786,10,10,3122.73,0.040308802190280636,0.8066558247775496,2,0.0,3122.73,3122.73,1,Material
10787,3,3,6361.97,0.39793472963723475,0.39610650239561945,1,6361.97,6361.97,0.0,0,Material
10788,4,4,23763.0,0.11219742642026011,0.12296676249144423,2,23763.0,23763.0,0.0,0,Material
10789,4,4,2664.01,0.023777713894592746,0.1834271321013005,1,2664.01,2664.01,0.0,0,Material
10790,10,10,984.245,0.5262286652977413,1.0947466392881589,1,0.0,984.245,984.245,0,Material
10791,7,7,53100.07,0.10636829568788501,1.7780423271731691,1,53100.07,53100.07,0.0,0,Material
10792,4,4,5377.33,0.011140232717316905,0.6720760301163586,1,5377.33,5377.33,0.0,0,Material
10793,2,2,335828.0,0.048776947296372344,0.5228266666666667,1,335828.0,335828.0,0.0,0,Material
10794,4,4,5190.51,0.020780314852840518,0.1532127857631759,1,5190.51,5190.51,0.0,0,Material
10795,9,9,11402.4,0.13706606433949348,0.709371279945243,2,11402.4,11402.4,0.0,0,Material
10796,8,8,11445.9,0.0018996577686516084,0.36762505133470225,1,11445.9,11445.9,0.0,0,Material
10797,3,3,13029.3,0.08887786447638603,1.8652429295003423,1,13029.3,13029.3,0.0,0,Material
10798,10,10,593.252,0.009288514715947981,0.6065264613278576,1,0.0,593.252,593.252,0,Material
10799,3,3,5108.73,0.007619164955509925,0.1845637234770705,1,5108.73,5108.73,0.0,0,Material
10800,5,5,153462.7,0.08492041067761807,0.9430252429842574,1,153462.7,153462.7,0.0,0,Material
10801,8,8,38309.2,0.014062039698836412,0.34597856262833676,1,38309.2,38309.2,0.0,0,Material
10802,4,4,43470.79,0.08441453798767967,0.8625377412731007,1,43470.79,43470.79,0.0,0,Material
10803,2,2,7696.05,0.009474058863791924,0.3375134839151266,1,7696.05,7696.05,0.0,0,Material
10804,9,9,25291.85,0.239277234770705,0.6020355646817248,2,25291.85,25291.85,0.0,0,Material
10805,1,1,75373.41,0.10996878850102669,4.168729938398357,1,75373.41,75373.41,0.0,0,Material
10806,8,8,4686.597000000001,0.01482674880219028,1.0125624640657083,1,4686.597000000001,4686.597000000001,0.0,0,Material
10807,1,1,4245.06,0.015183682409308693,0.24767175906913072,1,4245.06,4245.06,0.0,0,Material
10808,6,6,2934.84,0.05599715263518138,0.2465400410677618,2,2934.84,2934.84,0.0,0,Material
10809,9,9,18649.3,0.058211033538672144,0.15019917864476384,1,18649.3,18649.3,0.0,0,Material
10810,2,2,8852.8,0.059287036276522924,0.5787715537303217,1,8852.8,8852.8,0.0,0,Material
10811,8,8,52883.37,0.02106075290896646,0.21387028062970567,1,52883.37,52883.37,0.0,0,Material
10812,2,2,29733.2,0.06329467488021902,4.378737741273101,1,29733.2,29733.2,0.0,0,Material
10813,8,8,123763.0,0.11646420260095826,0.42060752908966464,2,123763.0,123763.0,0.0,0,Material
10814,7,7,32265.649999999998,0.12340314852840521,1.5755684599589324,2,32265.649999999998,32265.649999999998,0.0,0,Material
10815,7,7,2379.66,0.18547411362080768,0.18388172484599588,2,2379.66,2379.66,0.0,0,Material
10816,7,7,36732.729999999996,0.12552892539356605,1.7942348528405203,1,36732.729999999996,36732.729999999996,0.0,0,Material
10817,7,7,702.832,0.06157018480492813,0.5320147570157427,1,702.832,702.832,0.0,0,Material
10818,1,1,23793.9,0.0,0.5482409034907597,1,23793.9,23793.9,0.0,0,Material
10819,5,5,8673.72,0.03657100616016427,1.9916764407939767,1,8673.72,8673.72,0.0,0,Material
10820,2,2,39812.9,0.022267570157426423,0.8402957152635181,1,39812.9,39812.9,0.0,0,Material
10821,10,10,50373.6,0.3110058863791923,0.3102560438056126,2,0.0,50373.6,50373.6,1,Material
10822,10,10,1883.01,0.14964689938398357,0.7010996303901437,1,1883.01,1883.01,0.0,0,Material
10823,1,1,17162.4,0.19736788501026695,0.20715641341546887,1,17162.4,17162.4,0.0,0,Material
10824,1,1,3601.08,0.06469158110882957,0.3050428747433265,1,3601.08,3601.08,0.0,0,Material
10825,6,6,23700.74,0.08706176591375771,0.4830304449007529,1,23700.74,23700.74,0.0,0,Material
10826,10,10,25756.2,0.028023299110198494,4.137197262149213,1,0.0,25756.2,25756.2,0,Material
10827,9,9,18828.7,0.015083477070499658,1.0390220944558521,1,18828.7,18828.7,0.0,0,Material
10828,6,6,15376.0,0.17912238193018482,0.5149218891170431,1,15376.0,15376.0,0.0,0,Material
10829,2,2,3059.21,0.06192380561259411,0.4615756331279945,2,3059.21,3059.21,0.0,0,Material
10830,2,2,901.639,0.23124884325804246,0.29827184120465433,2,901.639,901.639,0.0,0,Material
10831,4,4,297808.8,0.029522573579739902,0.48760027378507875,1,297808.8,297808.8,0.0,0,Material
