claim_no,accident_year,occurrence_period,dev_lag,payment_period,claim_size,payment_size,observed_flag
15328,3,3,2,4,10160.269999999999,1726.31,1
15329,1,1,2,2,13774.0,13774.0,1
15330,8,8,2,9,2760.22,2760.22,1
15331,4,4,1,4,33081.61,5370.91,1
15331,4,4,2,5,33081.61,10688.7,1
15331,4,4,3,6,33081.61,17022.0,1
15332,1,1,1,1,361.721,361.721,1
15333,1,1,1,1,13578.8,13578.8,1
15334,4,4,1,4,4150.65,4150.65,1
15335,10,10,2,11,23713.8,23713.8,0
15336,10,10,2,11,61857.25,60730.5,0
15336,10,10,5,14,61857.25,1126.75,0
15337,10,10,1,10,46190.770000000004,2797.47,1
15337,10,10,1,10,46190.770000000004,43393.3,1
15338,2,2,1,2,30317.9,11115.0,1
15338,2,2,1,2,30317.9,19202.9,1
15339,3,3,2,4,55274.5,43395.1,1
15339,3,3,3,5,55274.5,11879.4,1
15340,10,10,1,10,373407.0,373407.0,1
15341,9,9,2,10,2650.77,2650.77,1
15342,7,7,1,7,296766.1,240197.0,1
15342,7,7,1,7,296766.1,12392.3,1
15342,7,7,2,8,296766.1,24290.5,1
15342,7,7,2,8,296766.1,19886.3,1
15343,8,8,2,9,58696.7,58696.7,1
15344,9,9,2,10,51899.810000000005,42928.4,1
15344,9,9,2,10,51899.810000000005,4980.47,1
15344,9,9,2,10,51899.810000000005,3990.94,1
15345,2,2,2,3,169679.78,1526.78,1
15345,2,2,2,3,169679.78,168153.0,1
15346,5,5,7,11,8238.3,8238.3,0
15347,3,3,2,4,7673.68,7673.68,1
15348,3,3,2,4,14170.6,14170.6,1
15349,3,3,3,5,21031.8,21031.8,1
15350,2,2,1,2,6394.86,6394.86,1
15351,4,4,1,4,105175.52,103456.0,1
15351,4,4,1,4,105175.52,1719.52,1
15352,4,4,2,5,105339.0,105339.0,1
15353,9,9,1,9,3115.1710000000003,2939.34,1
15353,9,9,2,10,3115.1710000000003,175.831,1
15354,4,4,2,5,4617.16,4617.16,1
15355,10,10,1,10,111648.55,8941.55,1
15355,10,10,2,11,111648.55,102707.0,0
15356,10,10,1,10,3371.85,3371.85,1
15357,5,5,1,5,33562.9,22883.3,1
15357,5,5,2,6,33562.9,10679.6,1
15358,2,2,2,3,129168.0,129168.0,1
15359,8,8,2,9,31947.56,3666.86,1
15359,8,8,2,9,31947.56,28280.7,1
15360,5,5,1,5,34282.2,34282.2,1
15361,10,10,1,10,544164.3,463965.0,1
15361,10,10,2,11,544164.3,19606.5,0
15361,10,10,2,11,544164.3,48693.9,0
15361,10,10,3,12,544164.3,11898.9,0
15362,6,6,2,7,61938.6,61938.6,1
15363,7,7,2,8,158200.03,6198.63,1
15363,7,7,2,8,158200.03,16346.2,1
15363,7,7,2,8,158200.03,95473.5,1
15363,7,7,2,8,158200.03,40181.7,1
15364,4,4,2,5,2573.63,2573.63,1
15365,4,4,3,6,2124.46,2124.46,1
15366,9,9,1,9,11729.1,11729.1,1
15367,4,4,1,4,49473.0,26895.8,1
15367,4,4,1,4,49473.0,22577.2,1
15368,8,8,1,8,311207.0,311207.0,1
15369,3,3,1,3,341.927,341.927,1
15370,9,9,2,10,29899.9,29899.9,1
15371,6,6,2,7,23535.4,23535.4,1
15372,2,2,1,2,998.915,998.915,1
15373,2,2,2,3,22031.5,22031.5,1
15374,5,5,2,6,1475.57,1475.57,1
15375,10,10,2,11,21316.0,21316.0,0
15376,7,7,1,7,52642.6,35248.7,1
15376,7,7,1,7,52642.6,17393.9,1
15377,5,5,2,6,7211.13,7211.13,1
15378,6,6,1,6,7965.28,7965.28,1
15379,8,8,1,8,24358.55,8019.55,1
15379,8,8,2,9,24358.55,16339.0,1
15380,1,1,1,1,87509.3,87509.3,1
15381,9,9,1,9,23820.6325,76.2525,1
15381,9,9,2,10,23820.6325,1076.08,1
15381,9,9,2,10,23820.6325,22668.3,1
15382,4,4,1,4,16196.1,16196.1,1
15383,8,8,2,9,2575.58,2575.58,1
15384,6,6,1,6,106710.86000000002,6747.86,1
15384,6,6,1,6,106710.86000000002,28376.4,1
15384,6,6,1,6,106710.86000000002,71586.6,1
15385,1,1,1,1,3742.92,3742.92,1
15386,2,2,1,2,37446.8,37446.8,1
15387,5,5,1,5,4219.5,1439.13,1
15387,5,5,1,5,4219.5,2780.37,1
15388,10,10,1,10,4639.45,4639.45,1
15389,1,1,4,4,13920.0,13920.0,1
15390,3,3,2,4,6115.63,2228.8,1
15390,3,3,2,4,6115.63,3886.83,1
15391,3,3,2,4,9960.76,7428.77,1
15391,3,3,3,5,9960.76,2531.99,1
15392,5,5,1,5,16905.3,16905.3,1
15393,9,9,1,9,285723.2,56095.2,1
15393,9,9,3,11,285723.2,229628.0,0
15394,3,3,1,3,14639.5,14639.5,1
15395,1,1,1,1,15763.939999999999,11616.9,1
15395,1,1,1,1,15763.939999999999,4147.04,1
15396,9,9,5,13,1759.64,1759.64,0
15397,5,5,2,6,2952.19,2952.19,1
15398,1,1,2,2,99811.9,17278.2,1
15398,1,1,2,2,99811.9,82533.7,1
15399,3,3,2,4,57793.2,1948.42,1
15399,3,3,2,4,57793.2,53146.9,1
15399,3,3,2,4,57793.2,2697.88,1
15400,1,1,2,2,1760.5,1760.5,1
15401,10,10,1,10,3822.08,3822.08,1
15402,3,3,1,3,15836.4,15836.4,1
15403,4,4,1,4,81092.96,3418.86,1
15403,4,4,3,6,81092.96,77674.1,1
15404,10,10,4,13,19411.6,19411.6,0
15405,2,2,1,2,25989.4,25989.4,1
15406,8,8,1,8,84015.0,84015.0,1
15407,8,8,2,9,101766.29,97191.4,1
15407,8,8,3,10,101766.29,4574.89,1
15408,9,9,2,10,81728.34,79504.3,1
15408,9,9,2,10,81728.34,2224.04,1
15409,5,5,1,5,2163.84,2163.84,1
15410,10,10,1,10,2586.19,2586.19,1
15411,9,9,1,9,179438.9,30764.5,1
15411,9,9,2,10,179438.9,12345.4,1
15411,9,9,2,10,179438.9,136329.0,1
15412,1,1,3,3,7426.22,7426.22,1
15413,5,5,1,5,7043.29,7043.29,1
15414,7,7,2,8,6404.21,6404.21,1
15415,10,10,2,11,31290.0,31290.0,0
15416,2,2,2,3,8581.02,8581.02,1
15417,2,2,3,4,35785.3,35785.3,1
15418,10,10,2,11,78999.94,76308.2,0
15418,10,10,3,12,78999.94,2691.74,0
15419,9,9,3,11,146665.0,146665.0,0
15420,6,6,1,6,5258.77,5258.77,1
15421,4,4,2,5,130342.0,130342.0,1
15422,10,10,2,11,31281.11,8131.81,0
15422,10,10,3,12,31281.11,23149.3,0
15423,3,3,1,3,3044.7,3044.7,1
15424,7,7,2,8,175910.94,6615.94,1
15424,7,7,3,9,175910.94,169295.0,1
15425,2,2,2,3,27401.07,20186.3,1
15425,2,2,2,3,27401.07,7214.77,1
15426,4,4,2,5,22703.2,22703.2,1
15427,8,8,2,9,14166.0,14166.0,1
15428,5,5,1,5,1580.07,1580.07,1
15429,5,5,3,7,1264.97,1264.97,1
15430,3,3,1,3,111929.6,16681.8,1
15430,3,3,1,3,111929.6,95247.8,1
15431,10,10,2,11,28918.91,22165.1,0
15431,10,10,2,11,28918.91,6753.81,0
15432,3,3,1,3,9510.45,5287.29,1
15432,3,3,2,4,9510.45,4223.16,1
15433,8,8,2,9,14964.36,3423.26,1
15433,8,8,2,9,14964.36,11541.1,1
15434,7,7,1,7,9035.83,1894.72,1
15434,7,7,1,7,9035.83,7141.11,1
15435,6,6,1,6,374.709,374.709,1
15436,6,6,2,7,4266.94,4266.94,1
15437,4,4,1,4,7331.36,7331.36,1
15438,2,2,1,2,996.793,996.793,1
15439,9,9,2,10,11837.369999999999,6622.8,1
15439,9,9,3,11,11837.369999999999,5214.57,0
15440,10,10,2,11,4346.35,4346.35,0
15441,2,2,4,5,41256.5,20419.8,1
15441,2,2,5,6,41256.5,20836.7,1
15442,4,4,1,4,14595.3,14595.3,1
15443,9,9,1,9,112842.0,112842.0,1
15444,7,7,1,7,43436.3,43436.3,1
15445,9,9,1,9,718291.89,523318.0,1
15445,9,9,1,9,718291.89,8719.89,1
15445,9,9,2,10,718291.89,186254.0,1
15446,2,2,2,3,1357.7,1357.7,1
15447,2,2,2,3,548.386,548.386,1
15448,2,2,1,2,4678.71,4678.71,1
15449,9,9,1,9,42049.1,42049.1,1
15450,10,10,1,10,997.512,997.512,1
15451,2,2,1,2,86120.56000000001,1322.46,1
15451,2,2,1,2,86120.56000000001,84798.1,1
15452,3,3,2,4,82847.7,82847.7,1
15453,10,10,2,11,19322.6,19322.6,0
15454,7,7,2,8,7939.61,7939.61,1
15455,4,4,1,4,19408.15,8221.35,1
15455,4,4,2,5,19408.15,11186.8,1
15456,3,3,2,4,5603.93,5603.93,1
15457,2,2,1,2,15990.8,15990.8,1
15458,8,8,1,8,2156.66,2156.66,1
15459,4,4,2,5,4009.8,4009.8,1
15460,6,6,2,7,15317.6,15317.6,1
15461,5,5,1,5,971.965,971.965,1
15462,4,4,2,5,23293.7,23293.7,1
15463,4,4,4,7,3497.72,3497.72,1
15464,6,6,2,7,4325.65,4325.65,1
15465,10,10,2,11,11451.6,11451.6,0
15466,5,5,1,5,15670.86,2155.46,1
15466,5,5,2,6,15670.86,13515.4,1
15467,8,8,2,9,10506.5,10506.5,1
15468,2,2,2,3,21852.6,6613.1,1
15468,2,2,2,3,21852.6,15239.5,1
15469,1,1,2,2,29818.280000000002,3504.88,1
15469,1,1,4,4,29818.280000000002,26313.4,1
15470,2,2,2,3,5715.79,5715.79,1
15471,2,2,1,2,50518.4,50518.4,1
15472,8,8,1,8,13943.81,6240.82,1
15472,8,8,2,9,13943.81,7702.99,1
15473,9,9,1,9,24942.2,24942.2,1
15474,4,4,1,4,79271.5,2341.96,1
15474,4,4,1,4,79271.5,2633.25,1
15474,4,4,3,6,79271.5,64726.0,1
15474,4,4,4,7,79271.5,9570.29,1
15475,1,1,1,1,46993.41,5035.91,1
15475,1,1,1,1,46993.41,41957.5,1
15476,5,5,2,6,166198.2,18349.2,1
15476,5,5,3,7,166198.2,147849.0,1
15477,6,6,1,6,160672.3,95898.8,1
15477,6,6,3,8,160672.3,64773.5,1
15478,4,4,2,5,88090.8,60359.3,1
15478,4,4,2,5,88090.8,27731.5,1
15479,7,7,5,11,3102.61,3102.61,0
15480,10,10,1,10,6746.4,6746.4,1
15481,4,4,2,5,148173.74,141801.0,1
15481,4,4,2,5,148173.74,6372.74,1
15482,8,8,1,8,50282.9,50282.9,1
15483,9,9,1,9,21774.0,17801.5,1
15483,9,9,2,10,21774.0,3972.5,1
15484,5,5,1,5,3831.7,3831.7,1
15485,4,4,1,4,220915.0,220915.0,1
15486,6,6,1,6,9876.05,9876.05,1
15487,4,4,2,5,149476.0,149476.0,1
15488,7,7,1,7,15722.8,15722.8,1
15489,5,5,1,5,75425.1,25374.3,1
15489,5,5,1,5,75425.1,50050.8,1
15490,2,2,1,2,28580.4,28580.4,1
15491,9,9,2,10,184337.0,184337.0,1
15492,10,10,2,11,46224.58,4841.54,0
15492,10,10,6,15,46224.58,32875.5,0
15492,10,10,8,17,46224.58,8507.54,0
15493,3,3,1,3,40448.7,40448.7,1
15494,3,3,3,5,51767.2,51767.2,1
15495,8,8,2,9,19144.334,9626.26,1
15495,8,8,2,9,19144.334,754.364,1
15495,8,8,3,10,19144.334,8763.71,1
15496,9,9,1,9,19886.2,19886.2,1
15497,4,4,2,5,24404.24,8962.04,1
15497,4,4,4,7,24404.24,15442.2,1
15498,10,10,1,10,256973.34,6139.34,1
15498,10,10,2,11,256973.34,250834.0,0
15499,8,8,2,9,18632.9,18632.9,1
15500,8,8,1,8,32413.6,19041.6,1
15500,8,8,2,9,32413.6,13372.0,1
15501,9,9,2,10,2672.2,2672.2,1
15502,9,9,1,9,24660.800000000003,1633.9,1
15502,9,9,1,9,24660.800000000003,23026.9,1
15503,9,9,2,10,26652.4,26652.4,1
15504,2,2,2,3,50888.2,50888.2,1
15505,4,4,2,5,2439.08,2439.08,1
15506,3,3,2,4,35450.24,10361.0,1
15506,3,3,2,4,35450.24,2377.24,1
15506,3,3,2,4,35450.24,22712.0,1
15507,1,1,1,1,60978.3,17705.8,1
15507,1,1,2,2,60978.3,43272.5,1
15508,4,4,1,4,277772.0,277772.0,1
15509,9,9,1,9,39829.99,33830.2,1
15509,9,9,3,11,39829.99,5999.79,0
15510,6,6,1,6,37473.0,37473.0,1
15511,6,6,2,7,36666.8,36666.8,1
15512,8,8,1,8,182090.0,182090.0,1
15513,3,3,1,3,45851.0,12535.6,1
15513,3,3,1,3,45851.0,33315.4,1
15514,6,6,2,7,8977.68,8977.68,1
15515,1,1,1,1,107423.70999999999,3828.61,1
15515,1,1,1,1,107423.70999999999,29287.9,1
15515,1,1,2,2,107423.70999999999,74307.2,1
15516,4,4,1,4,29141.8,13918.4,1
15516,4,4,2,5,29141.8,15223.4,1
15517,3,3,2,4,33475.899999999994,17942.6,1
15517,3,3,2,4,33475.899999999994,15533.3,1
15518,5,5,2,6,27136.0,11407.7,1
15518,5,5,2,6,27136.0,15728.3,1
15519,9,9,2,10,17588.21,5807.71,1
15519,9,9,2,10,17588.21,11780.5,1
15520,9,9,2,10,2965.25,2965.25,1
15521,7,7,2,8,212748.45,2312.45,1
15521,7,7,4,10,212748.45,210436.0,1
15522,3,3,1,3,24309.73,8822.23,1
15522,3,3,2,4,24309.73,15487.5,1
15523,2,2,1,2,31118.1,31118.1,1
15524,7,7,1,7,8965.697,181.647,1
15524,7,7,1,7,8965.697,8784.05,1
15525,4,4,2,5,14663.859999999999,11030.3,1
15525,4,4,2,5,14663.859999999999,3633.56,1
15526,3,3,1,3,51450.2,51450.2,1
15527,1,1,2,2,55180.28999999999,9338.59,1
15527,1,1,2,2,55180.28999999999,45841.7,1
15528,5,5,1,5,13053.8,2402.0,1
15528,5,5,3,7,13053.8,10651.8,1
15529,1,1,1,1,38850.7,1535.2,1
15529,1,1,2,2,38850.7,37315.5,1
15530,9,9,2,10,27263.6,27263.6,1
15531,7,7,2,8,178700.88,2531.38,1
15531,7,7,2,8,178700.88,39338.5,1
15531,7,7,2,8,178700.88,136831.0,1
15532,6,6,1,6,286244.71,123231.0,1
15532,6,6,2,7,286244.71,125516.0,1
15532,6,6,2,7,286244.71,19081.8,1
15532,6,6,2,7,286244.71,10990.6,1
15532,6,6,2,7,286244.71,7425.31,1
15533,3,3,3,5,29453.6,29453.6,1
15534,8,8,2,9,3389.92,3389.92,1
15535,2,2,3,4,4076.81,4076.81,1
15536,2,2,3,4,16202.9,16202.9,1
15537,7,7,1,7,17244.91,14056.9,1
15537,7,7,1,7,17244.91,3188.01,1
15538,9,9,2,10,2064.81,2064.81,1
15539,1,1,1,1,121229.6,108779.0,1
15539,1,1,1,1,121229.6,12450.6,1
15540,6,6,2,7,10651.7,10651.7,1
15541,2,2,2,3,5641.036,4752.17,1
15541,2,2,3,4,5641.036,888.866,1
15542,2,2,1,2,68763.1,10013.1,1
15542,2,2,2,3,68763.1,58750.0,1
15543,1,1,2,2,20618.6,20618.6,1
15544,7,7,1,7,66010.8,66010.8,1
15545,5,5,1,5,9723.65,9723.65,1
15546,7,7,2,8,33474.5,16079.9,1
15546,7,7,3,9,33474.5,17394.6,1
15547,2,2,1,2,1102.8,1102.8,1
15548,5,5,1,5,3771.8,3771.8,1
15549,1,1,1,1,5669.07,5669.07,1
15550,5,5,1,5,283512.888,282548.0,1
15550,5,5,2,6,283512.888,964.888,1
15551,8,8,1,8,366498.32,2519.32,1
15551,8,8,1,8,366498.32,363979.0,1
15552,5,5,2,6,11107.869999999999,9333.23,1
15552,5,5,4,8,11107.869999999999,1774.64,1
15553,9,9,2,10,3176.58,1243.7,1
15553,9,9,2,10,3176.58,1932.88,1
15554,9,9,2,10,30379.65,29064.4,1
15554,9,9,2,10,30379.65,1315.25,1
15555,10,10,2,11,26040.268,660.668,0
15555,10,10,2,11,26040.268,25379.6,0
15556,5,5,2,6,41208.1,41208.1,1
15557,6,6,2,7,7380.85,3823.09,1
15557,6,6,3,8,7380.85,3557.76,1
15558,10,10,1,10,43874.5,41833.4,1
15558,10,10,1,10,43874.5,2041.1,1
15559,1,1,2,2,9728.5,9728.5,1
15560,9,9,3,11,24434.5,24434.5,0
15561,8,8,1,8,9367.07,8337.71,1
15561,8,8,2,9,9367.07,1029.36,1
15562,9,9,2,10,19074.32,9318.34,1
15562,9,9,2,10,19074.32,9755.98,1
15563,7,7,2,8,10641.9,10641.9,1
15564,4,4,1,4,2767.74,2767.74,1
15565,3,3,1,3,108141.0,108141.0,1
15566,6,6,2,7,12743.689999999999,8081.79,1
15566,6,6,3,8,12743.689999999999,4661.9,1
15567,10,10,1,10,210188.4,157105.0,1
15567,10,10,1,10,210188.4,53083.4,1
15568,2,2,1,2,3496.22,3496.22,1
15569,2,2,1,2,25225.9,25225.9,1
15570,8,8,3,10,22544.1,22544.1,1
15571,9,9,2,10,128458.0,128458.0,1
15572,4,4,1,4,56754.7,56754.7,1
15573,9,9,2,10,47529.7,13410.6,1
15573,9,9,2,10,47529.7,34119.1,1
15574,10,10,3,12,699.108,699.108,0
15575,6,6,1,6,49267.0,25382.7,1
15575,6,6,3,8,49267.0,23884.3,1
15576,6,6,2,7,4839.32,2263.59,1
15576,6,6,2,7,4839.32,2575.73,1
15577,5,5,1,5,77730.1,77730.1,1
15578,5,5,1,5,11104.2,11104.2,1
15579,10,10,1,10,7966.11,7966.11,1
15580,10,10,2,11,10462.3,10462.3,0
15581,7,7,2,8,21127.82,344.22,1
15581,7,7,4,10,21127.82,20783.6,1
15582,2,2,2,3,262175.0,262175.0,1
15583,4,4,1,4,32524.0,18318.7,1
15583,4,4,2,5,32524.0,14205.3,1
15584,7,7,3,9,9000.71,9000.71,1
15585,7,7,2,8,4638.19,4638.19,1
15586,1,1,2,2,19397.7,19397.7,1
15587,2,2,1,2,85988.4,85988.4,1
15588,2,2,1,2,47356.7,47356.7,1
15589,10,10,1,10,3130.59,3130.59,1
15590,6,6,2,7,5386.24,5386.24,1
15591,7,7,1,7,11758.5,11758.5,1
15592,5,5,1,5,2874.57,2874.57,1
15593,9,9,1,9,3966.273,3137.42,1
15593,9,9,4,12,3966.273,828.853,0
15594,4,4,1,4,26469.32,4833.82,1
15594,4,4,3,6,26469.32,21635.5,1
15595,9,9,2,10,150984.0,150984.0,1
15596,8,8,1,8,13714.8,13714.8,1
15597,3,3,2,4,321331.5,69294.5,1
15597,3,3,6,8,321331.5,252037.0,1
15598,7,7,2,8,21228.539999999997,1756.94,1
15598,7,7,3,9,21228.539999999997,19471.6,1
15599,9,9,1,9,10670.2,10670.2,1
15600,1,1,2,2,1501.24,1501.24,1
15601,7,7,2,8,1703.31,1248.29,1
15601,7,7,2,8,1703.31,455.02,1
15602,3,3,2,4,25952.715,23674.6,1
15602,3,3,2,4,25952.715,1454.65,1
15602,3,3,2,4,25952.715,823.465,1
15603,1,1,4,4,247147.0,247147.0,1
15604,2,2,1,2,16626.1,16626.1,1
15605,10,10,1,10,121028.4,77970.5,1
15605,10,10,2,11,121028.4,43057.9,0
15606,8,8,2,9,89899.8,89899.8,1
15607,8,8,2,9,4272.44,4272.44,1
15608,3,3,1,3,3079.17,3079.17,1
15609,1,1,2,2,1305.69,1305.69,1
15610,9,9,2,10,3245.66,3245.66,1
15611,1,1,2,2,6181.33,6181.33,1
15612,3,3,2,4,179774.425,14985.1,1
15612,3,3,2,4,179774.425,935.325,1
15612,3,3,2,4,179774.425,163854.0,1
15613,8,8,1,8,1440.31,1440.31,1
15614,10,10,1,10,672791.26,667656.0,1
15614,10,10,1,10,672791.26,5135.26,1
15615,7,7,1,7,25789.606,24808.6,1
15615,7,7,2,8,25789.606,981.006,1
15616,5,5,2,6,18309.3,18309.3,1
15617,9,9,1,9,3055.23,3055.23,1
15618,2,2,1,2,2047.4,2047.4,1
15619,8,8,2,9,40370.6,40370.6,1
15620,5,5,2,6,1806.55,1806.55,1
15621,5,5,1,5,231638.0,231638.0,1
15622,3,3,2,4,32126.2,32126.2,1
15623,6,6,1,6,16558.2,16558.2,1
15624,8,8,4,11,150072.0,150072.0,0
15625,5,5,1,5,2968.574,1983.19,1
15625,5,5,2,6,2968.574,985.384,1
15626,3,3,2,4,11624.89,5180.47,1
15626,3,3,2,4,11624.89,6444.42,1
15627,8,8,3,10,9414.79,9414.79,1
15628,1,1,2,2,11150.1,11150.1,1
15629,5,5,5,9,56692.2,56692.2,1
15630,7,7,1,7,25084.6,25084.6,1
15631,9,9,1,9,69215.3,69215.3,1
15632,4,4,2,5,17487.6,17487.6,1
15633,3,3,1,3,38432.67,29584.9,1
15633,3,3,2,4,38432.67,8847.77,1
15634,5,5,2,6,1075.76,1075.76,1
15635,1,1,1,1,10292.7,10292.7,1
15636,6,6,1,6,39664.56,2630.86,1
15636,6,6,1,6,39664.56,37033.7,1
15637,7,7,2,8,6225.92,6225.92,1
15638,3,3,1,3,10008.75,679.41,1
15638,3,3,1,3,10008.75,8253.55,1
15638,3,3,1,3,10008.75,1075.79,1
15639,1,1,1,1,3338.2400000000002,2330.84,1
15639,1,1,1,1,3338.2400000000002,1007.4,1
15640,4,4,1,4,13146.5,13146.5,1
15641,3,3,2,4,193908.71,186726.0,1
15641,3,3,2,4,193908.71,7182.71,1
15642,8,8,1,8,191433.46,3588.46,1
15642,8,8,2,9,191433.46,187845.0,1
15643,2,2,1,2,2135.41,2135.41,1
15644,8,8,1,8,50176.22,42644.4,1
15644,8,8,1,8,50176.22,6183.99,1
15644,8,8,2,9,50176.22,1347.83,1
15645,5,5,1,5,36898.14,23564.4,1
15645,5,5,2,6,36898.14,11517.7,1
15645,5,5,2,6,36898.14,1816.04,1
15646,5,5,2,6,3037.51,3037.51,1
15647,4,4,1,4,54609.14,41081.0,1
15647,4,4,2,5,54609.14,12505.0,1
15647,4,4,2,5,54609.14,1023.14,1
15648,9,9,1,9,1592.67,1592.67,1
15649,2,2,2,3,41156.78,38810.5,1
15649,2,2,2,3,41156.78,2346.28,1
15650,7,7,2,8,31397.2,31397.2,1
15651,7,7,2,8,10342.09,6140.21,1
15651,7,7,2,8,10342.09,4201.88,1
15652,8,8,2,9,4939.82,4939.82,1
15653,8,8,2,9,6143.67,6143.67,1
15654,1,1,1,1,67902.86,63633.4,1
15654,1,1,2,2,67902.86,4269.46,1
15655,10,10,2,11,39223.3,28079.5,0
15655,10,10,4,13,39223.3,11143.8,0
15656,8,8,2,9,4187.84,4187.84,1
15657,5,5,3,7,19770.1,19770.1,1
15658,9,9,1,9,7437.37,7437.37,1
15659,7,7,1,7,7897.06,7897.06,1
15660,9,9,1,9,31802.5,17929.5,1
15660,9,9,1,9,31802.5,13873.0,1
15661,6,6,2,7,6802.49,6802.49,1
15662,7,7,2,8,1180.0,1180.0,1
15663,10,10,2,11,6300.92,6300.92,0
15664,2,2,1,2,4987.21,4987.21,1
15665,10,10,2,11,1142.16,1142.16,0
15666,9,9,2,10,184231.3,70802.5,1
15666,9,9,2,10,184231.3,20761.1,1
15666,9,9,3,11,184231.3,92667.7,0
15667,1,1,1,1,91885.191,244.191,1
15667,1,1,2,2,91885.191,91641.0,1
15668,2,2,2,3,27974.5,17440.3,1
15668,2,2,2,3,27974.5,10534.2,1
15669,6,6,2,7,8557.21,8557.21,1
15670,8,8,1,8,29256.9,29256.9,1
15671,5,5,2,6,44630.600000000006,29690.4,1
15671,5,5,2,6,44630.600000000006,14940.2,1
15672,1,1,3,3,14860.2,14860.2,1
15673,10,10,2,11,16120.2,16120.2,0
15674,2,2,2,3,13636.6,13636.6,1
15675,8,8,1,8,58965.07,3040.05,1
15675,8,8,2,9,58965.07,1115.82,1
15675,8,8,2,9,58965.07,54809.2,1
15676,6,6,2,7,349434.0,349434.0,1
15677,1,1,2,2,17074.4,17074.4,1
15678,9,9,2,10,656.197,656.197,1
15679,4,4,2,5,24048.809999999998,5353.01,1
15679,4,4,2,5,24048.809999999998,18695.8,1
15680,5,5,1,5,6255.524,631.384,1
15680,5,5,2,6,6255.524,5624.14,1
15681,10,10,2,11,958.707,958.707,0
15682,4,4,1,4,51370.8,51370.8,1
15683,2,2,2,3,14348.0,14348.0,1
15684,8,8,1,8,12997.466,970.766,1
15684,8,8,1,8,12997.466,12026.7,1
15685,9,9,1,9,50111.0,50111.0,1
15686,8,8,2,9,43675.9,43675.9,1
15687,9,9,1,9,3220.63,3220.63,1
15688,1,1,3,3,3053.41,3053.41,1
15689,6,6,2,7,9601.3,9601.3,1
15690,7,7,1,7,374765.41,365817.0,1
15690,7,7,3,9,374765.41,8948.41,1
15691,5,5,2,6,4661.49,4661.49,1
15692,9,9,2,10,1780.51,1780.51,1
15693,1,1,4,4,500.598,500.598,1
15694,7,7,2,8,152438.7,64082.2,1
15694,7,7,4,10,152438.7,88356.5,1
15695,9,9,1,9,5461.03,5461.03,1
15696,10,10,2,11,162433.0,162433.0,0
15697,6,6,1,6,2478.01,2478.01,1
15698,9,9,2,10,7347.92,1439.16,1
15698,9,9,3,11,7347.92,5908.76,0
15699,4,4,1,4,1104.99,1104.99,1
15700,10,10,2,11,28006.94,3827.2,0
15700,10,10,2,11,28006.94,20640.1,0
15700,10,10,2,11,28006.94,3539.64,0
15701,2,2,2,3,7661.5,7661.5,1
15702,7,7,1,7,22491.530000000002,3242.63,1
15702,7,7,1,7,22491.530000000002,19248.9,1
15703,8,8,1,8,6530.96,6530.96,1
15704,2,2,1,2,91211.76,86369.2,1
15704,2,2,1,2,91211.76,4842.56,1
15705,3,3,1,3,189556.0,189556.0,1
15706,4,4,1,4,89446.01999999999,2760.82,1
15706,4,4,2,5,89446.01999999999,33086.2,1
15706,4,4,2,5,89446.01999999999,17492.9,1
15706,4,4,3,6,89446.01999999999,36106.1,1
15707,5,5,2,6,1397.32,1397.32,1
15708,9,9,2,10,4487.21,4487.21,1
15709,2,2,4,5,1541.31,1541.31,1
15710,7,7,1,7,16080.4,16080.4,1
15711,6,6,2,7,87720.22899999999,790.329,1
15711,6,6,3,8,87720.22899999999,86929.9,1
15712,2,2,2,3,12081.9,12081.9,1
15713,2,2,1,2,131179.0,131179.0,1
15714,5,5,2,6,4411.28,4411.28,1
15715,9,9,2,10,134487.0,134487.0,1
15716,9,9,2,10,24417.85,2393.75,1
15716,9,9,2,10,24417.85,22024.1,1
15717,10,10,4,13,16825.7,16825.7,0
15718,4,4,1,4,93570.20000000001,64257.3,1
15718,4,4,2,5,93570.20000000001,29312.9,1
15719,5,5,1,5,7461.82,7461.82,1
15720,3,3,2,4,8828.84,8828.84,1
15721,8,8,2,9,10876.9,10876.9,1
15722,10,10,3,12,302360.0,302360.0,0
15723,2,2,2,3,56478.509999999995,52023.6,1
15723,2,2,2,3,56478.509999999995,4454.91,1
15724,3,3,1,3,1492.31,1492.31,1
15725,8,8,2,9,107667.0,107667.0,1
15726,3,3,2,4,1964.88,1964.88,1
15727,2,2,2,3,5230.27,5230.27,1
15728,3,3,2,4,13901.737,12980.5,1
15728,3,3,3,5,13901.737,921.237,1
15729,10,10,2,11,3364.95,3364.95,0
15730,8,8,1,8,923.146,923.146,1
15731,2,2,1,2,47393.4,23466.0,1
15731,2,2,2,3,47393.4,11441.5,1
15731,2,2,3,4,47393.4,12485.9,1
15732,3,3,1,3,5677.25,2235.2,1
15732,3,3,2,4,5677.25,3442.05,1
15733,5,5,1,5,34288.3,34288.3,1
15734,6,6,2,7,7959.92,7959.92,1
15735,9,9,2,10,10887.7,10887.7,1
15736,4,4,1,4,27173.8,27173.8,1
15737,5,5,1,5,901909.49,894448.0,1
15737,5,5,3,7,901909.49,7461.49,1
15738,2,2,2,3,44851.3,44851.3,1
15739,4,4,2,5,10762.4,10762.4,1
15740,1,1,1,1,25571.82,6099.87,1
15740,1,1,1,1,25571.82,12600.3,1
